lncRNA_id,line1_name,line1_family,chr,lncrna_start,lncrna_end,line1_start,line1_end,association_type,distance
ENSG00000255650.6,L1M5,L1,chr12,109734166,109773508,109795552,109795726,proximal,22044
ENSG00000275025.1,L1ME2,L1,chr17,50098460,50098899,50066787,50066964,proximal,31496
ENSG00000275025.1,L1ME4a,L1,chr17,50098460,50098899,50082612,50082792,proximal,15668
ENSG00000275025.1,L1ME4a,L1,chr17,50098460,50098899,50083065,50083441,proximal,15019
ENSG00000275025.1,L1ME4a,L1,chr17,50098460,50098899,50083743,50083809,proximal,14651
ENSG00000275025.1,L1ME4a,L1,chr17,50098460,50098899,50083825,50083954,proximal,14506
ENSG00000275025.1,L1ME4a,L1,chr17,50098460,50098899,50084259,50084636,proximal,13824
ENSG00000275025.1,L1MEc,L1,chr17,50098460,50098899,50085742,50086076,proximal,12384
ENSG00000275025.1,L1MC5,L1,chr17,50098460,50098899,50120020,50120238,proximal,21121
ENSG00000229821.1,HAL1b,L1,chr1,201222113,201223123,201226542,201226701,proximal,3419
ENSG00000229821.1,L1PA6,L1,chr1,201222113,201223123,201231086,201233307,proximal,7963
ENSG00000229821.1,L1MEc,L1,chr1,201222113,201223123,201233418,201233665,proximal,10295
ENSG00000229821.1,L1MEc,L1,chr1,201222113,201223123,201233670,201234129,proximal,10547
ENSG00000229821.1,L1PA3,L1,chr1,201222113,201223123,201234105,201240262,proximal,10982
ENSG00000229821.1,L1MEc,L1,chr1,201222113,201223123,201240266,201240433,proximal,17143
ENSG00000229821.1,L1M3,L1,chr1,201222113,201223123,201240431,201240483,proximal,17308
ENSG00000229821.1,L1M5,L1,chr1,201222113,201223123,201240488,201240625,proximal,17365
ENSG00000229821.1,L1MEc,L1,chr1,201222113,201223123,201240600,201241251,proximal,17477
ENSG00000229821.1,L1MEc,L1,chr1,201222113,201223123,201241334,201241517,proximal,18211
ENSG00000229821.1,L1M5,L1,chr1,201222113,201223123,201241550,201242678,proximal,18427
ENSG00000229821.1,L1M5,L1,chr1,201222113,201223123,201243086,201243533,proximal,19963
ENSG00000229821.1,L1M5,L1,chr1,201222113,201223123,201243552,201243763,proximal,20429
ENSG00000229821.1,L1ME3D,L1,chr1,201222113,201223123,201243772,201243898,proximal,20649
ENSG00000229821.1,L1ME3D,L1,chr1,201222113,201223123,201243902,201244151,proximal,20779
ENSG00000229821.1,L1ME3D,L1,chr1,201222113,201223123,201244510,201245005,proximal,21387
ENSG00000229821.1,L1ME3D,L1,chr1,201222113,201223123,201245396,201245723,proximal,22273
ENSG00000229821.1,L1ME3D,L1,chr1,201222113,201223123,201245984,201247594,proximal,22861
ENSG00000229821.1,L1ME3D,L1,chr1,201222113,201223123,201247897,201248512,proximal,24774
ENSG00000229821.1,L1ME2,L1,chr1,201222113,201223123,201260635,201260722,proximal,37512
ENSG00000229821.1,HAL1b,L1,chr1,201222113,201223123,201264884,201265105,proximal,41761
ENSG00000229821.1,HAL1b,L1,chr1,201222113,201223123,201265411,201266182,proximal,42288
ENSG00000229821.1,HAL1b,L1,chr1,201222113,201223123,201266212,201266337,proximal,43089
ENSG00000229821.1,HAL1b,L1,chr1,201222113,201223123,201266451,201266925,proximal,43328
ENSG00000229821.1,L1MB3,L1,chr1,201222113,201223123,201267835,201268346,proximal,44712
ENSG00000260260.3,L1M4,L1,chr16,2154792,2155405,2129432,2129541,proximal,25251
ENSG00000260260.3,L1M4,L1,chr16,2154792,2155405,2129840,2129946,proximal,24846
ENSG00000260260.3,L1MC5,L1,chr16,2154792,2155405,2131050,2131236,proximal,23556
ENSG00000260260.3,L1MC5,L1,chr16,2154792,2155405,2132275,2132287,proximal,22505
ENSG00000260260.3,L1MC5,L1,chr16,2154792,2155405,2132603,2132739,proximal,22053
ENSG00000260260.3,L1M4,L1,chr16,2154792,2155405,2141602,2141821,proximal,12971
ENSG00000260260.3,L1M4,L1,chr16,2154792,2155405,2141851,2142295,proximal,12497
ENSG00000260260.3,L1M4,L1,chr16,2154792,2155405,2200469,2200690,proximal,45064
ENSG00000260260.3,L1P1,L1,chr16,2154792,2155405,2200879,2200968,proximal,45474
ENSG00000273156.2,L1PA5,L1,chr4,82344876,82346842,82297535,82303686,proximal,41190
ENSG00000273156.2,L1MC5a,L1,chr4,82344876,82346842,82303745,82303847,proximal,41029
ENSG00000273156.2,L1MC5a,L1,chr4,82344876,82346842,82304166,82304356,proximal,40520
ENSG00000273156.2,L1MC5a,L1,chr4,82344876,82346842,82304377,82304484,proximal,40392
ENSG00000273156.2,L1MB3,L1,chr4,82344876,82346842,82304695,82304959,proximal,39917
ENSG00000273156.2,L1MC5a,L1,chr4,82344876,82346842,82305066,82305442,proximal,39434
ENSG00000273156.2,L1MC5a,L1,chr4,82344876,82346842,82305743,82306866,proximal,38010
ENSG00000273156.2,L1M1,L1,chr4,82344876,82346842,82306886,82307035,proximal,37841
ENSG00000273156.2,L1M1,L1,chr4,82344876,82346842,82307637,82307858,proximal,37018
ENSG00000273156.2,L1M1,L1,chr4,82344876,82346842,82308176,82309268,proximal,35608
ENSG00000273156.2,L1M1,L1,chr4,82344876,82346842,82309572,82309732,proximal,35144
ENSG00000273156.2,L1M1,L1,chr4,82344876,82346842,82310030,82311842,proximal,33034
ENSG00000273156.2,L1PB3,L1,chr4,82344876,82346842,82311839,82313286,proximal,31590
ENSG00000273156.2,L1PB3,L1,chr4,82344876,82346842,82313595,82313749,proximal,31127
ENSG00000273156.2,L1MC1,L1,chr4,82344876,82346842,82313794,82314106,proximal,30770
ENSG00000273156.2,L1MC1,L1,chr4,82344876,82346842,82314111,82314319,proximal,30557
ENSG00000273156.2,L1MC1,L1,chr4,82344876,82346842,82314584,82314633,proximal,30243
ENSG00000273156.2,L1MC1,L1,chr4,82344876,82346842,82314929,82314991,proximal,29885
ENSG00000273156.2,L1MC1,L1,chr4,82344876,82346842,82315357,82315543,proximal,29333
ENSG00000273156.2,L1MC1,L1,chr4,82344876,82346842,82315843,82316888,proximal,27988
ENSG00000273156.2,L1MC1,L1,chr4,82344876,82346842,82318982,82319085,proximal,25791
ENSG00000273156.2,L1MC1,L1,chr4,82344876,82346842,82319112,82320076,proximal,24800
ENSG00000273156.2,L1MC5,L1,chr4,82344876,82346842,82321841,82322252,proximal,22624
ENSG00000273156.2,L1ME1,L1,chr4,82344876,82346842,82322425,82322643,proximal,22233
ENSG00000273156.2,L1ME1,L1,chr4,82344876,82346842,82322996,82323128,proximal,21748
ENSG00000273156.2,L1ME1,L1,chr4,82344876,82346842,82323429,82323477,proximal,21399
ENSG00000273156.2,L1ME1,L1,chr4,82344876,82346842,82323534,82323863,proximal,21013
ENSG00000273156.2,L1ME1,L1,chr4,82344876,82346842,82324125,82324561,proximal,20315
ENSG00000273156.2,L1ME1,L1,chr4,82344876,82346842,82324986,82325078,proximal,19798
ENSG00000273156.2,L1PA5,L1,chr4,82344876,82346842,82326042,82326698,proximal,18178
ENSG00000273156.2,L1MB5,L1,chr4,82344876,82346842,82327063,82327824,proximal,17052
ENSG00000273156.2,L1ME1,L1,chr4,82344876,82346842,82327820,82328102,proximal,16774
ENSG00000273156.2,HAL1,L1,chr4,82344876,82346842,82328617,82328855,proximal,16021
ENSG00000273156.2,HAL1,L1,chr4,82344876,82346842,82329335,82330323,proximal,14553
ENSG00000273156.2,HAL1,L1,chr4,82344876,82346842,82330632,82330772,proximal,14104
ENSG00000273156.2,HAL1,L1,chr4,82344876,82346842,82331217,82331380,proximal,13496
ENSG00000273156.2,HAL1,L1,chr4,82344876,82346842,82349483,82349738,proximal,2641
ENSG00000273156.2,HAL1,L1,chr4,82344876,82346842,82349763,82350148,proximal,2921
ENSG00000273156.2,HAL1,L1,chr4,82344876,82346842,82351570,82351822,proximal,4728
ENSG00000273156.2,L1ME4c,L1,chr4,82344876,82346842,82387957,82388216,proximal,41115
ENSG00000273156.2,L1M4,L1,chr4,82344876,82346842,82393129,82393167,proximal,46287
ENSG00000273156.2,L1MB8,L1,chr4,82344876,82346842,82395330,82395467,proximal,48488
ENSG00000273156.2,L1MB8,L1,chr4,82344876,82346842,82396346,82396735,proximal,49504
ENSG00000258675.2,L1ME1,L1,chr14,81441987,81450371,81397082,81397192,proximal,44795
ENSG00000258675.2,L1M4a1,L1,chr14,81441987,81450371,81404851,81405628,proximal,36359
ENSG00000258675.2,L1M4a1,L1,chr14,81441987,81450371,81406887,81407159,proximal,34828
ENSG00000258675.2,L1MB3,L1,chr14,81441987,81450371,81412324,81412770,proximal,29217
ENSG00000258675.2,L1MB7,L1,chr14,81441987,81450371,81439129,81439372,proximal,2615
ENSG00000258675.2,L1MB7,L1,chr14,81441987,81450371,81439996,81440317,proximal,1670
ENSG00000258675.2,L1ME4b,L1,chr14,81441987,81450371,81451326,81451518,proximal,955
ENSG00000258675.2,L1MC4a,L1,chr14,81441987,81450371,81456790,81456941,proximal,6419
ENSG00000258675.2,L1ME4b,L1,chr14,81441987,81450371,81456950,81457131,proximal,6579
ENSG00000258675.2,L1ME4b,L1,chr14,81441987,81450371,81461140,81461452,proximal,10769
ENSG00000258675.2,L1MEg,L1,chr14,81441987,81450371,81495978,81496041,proximal,45607
ENSG00000258675.2,L1MEg,L1,chr14,81441987,81450371,81496350,81496457,proximal,45979
ENSG00000258675.2,L1MEg,L1,chr14,81441987,81450371,81496757,81497155,proximal,46386
ENSG00000289228.2,L1MB7,L1,chr10,91306958,91575243,91256882,91257436,proximal,49522
ENSG00000289228.2,L1MB7,L1,chr10,91306958,91575243,91257815,91258253,proximal,48705
ENSG00000289228.2,L1PA4,L1,chr10,91306958,91575243,91259449,91260964,proximal,45994
ENSG00000289228.2,L1M5,L1,chr10,91306958,91575243,91268315,91268533,proximal,38425
ENSG00000289228.2,L1ME4b,L1,chr10,91306958,91575243,91269451,91269773,proximal,37185
ENSG00000289228.2,L1ME3G,L1,chr10,91306958,91575243,91269776,91269889,proximal,37069
ENSG00000289228.2,L1ME2z,L1,chr10,91306958,91575243,91273944,91274058,proximal,32900
ENSG00000289228.2,L1ME3G,L1,chr10,91306958,91575243,91274146,91274437,proximal,32521
ENSG00000289228.2,L1ME3G,L1,chr10,91306958,91575243,91275111,91275440,proximal,31518
ENSG00000289228.2,L1ME3G,L1,chr10,91306958,91575243,91275752,91276240,proximal,30718
ENSG00000289228.2,L1ME3G,L1,chr10,91306958,91575243,91294429,91294912,proximal,12046
ENSG00000289228.2,L1MA3,L1,chr10,91306958,91575243,91297064,91297478,proximal,9480
ENSG00000289228.2,L1ME3A,L1,chr10,91306958,91575243,91307816,91307940,overlap,0
ENSG00000289228.2,L1ME3A,L1,chr10,91306958,91575243,91308257,91308501,overlap,0
ENSG00000289228.2,L1ME3A,L1,chr10,91306958,91575243,91318312,91318394,overlap,0
ENSG00000289228.2,L1MA5,L1,chr10,91306958,91575243,91318649,91318773,overlap,0
ENSG00000289228.2,L1MA5,L1,chr10,91306958,91575243,91319032,91319284,overlap,0
ENSG00000289228.2,L1PA3,L1,chr10,91306958,91575243,91320061,91322508,overlap,0
ENSG00000289228.2,L1P1,L1,chr10,91306958,91575243,91324304,91328005,overlap,0
ENSG00000289228.2,L1MB7,L1,chr10,91306958,91575243,91328091,91329819,overlap,0
ENSG00000289228.2,L1PA8A,L1,chr10,91306958,91575243,91330046,91330665,overlap,0
ENSG00000289228.2,L1MB7,L1,chr10,91306958,91575243,91330665,91331203,overlap,0
ENSG00000289228.2,L1ME4b,L1,chr10,91306958,91575243,91331364,91331651,overlap,0
ENSG00000289228.2,L1MEd,L1,chr10,91306958,91575243,91338097,91338263,overlap,0
ENSG00000289228.2,L1MEd,L1,chr10,91306958,91575243,91338588,91338856,overlap,0
ENSG00000289228.2,L1MEd,L1,chr10,91306958,91575243,91339166,91339343,overlap,0
ENSG00000289228.2,L1MD3,L1,chr10,91306958,91575243,91345256,91345342,overlap,0
ENSG00000289228.2,L1MC4,L1,chr10,91306958,91575243,91345350,91346082,overlap,0
ENSG00000289228.2,L1MC5,L1,chr10,91306958,91575243,91352242,91352541,overlap,0
ENSG00000289228.2,L1MCa,L1,chr10,91306958,91575243,91353606,91353698,overlap,0
ENSG00000289228.2,L1MCa,L1,chr10,91306958,91575243,91353990,91354100,overlap,0
ENSG00000289228.2,L1ME1,L1,chr10,91306958,91575243,91354179,91355119,overlap,0
ENSG00000289228.2,L1MEf,L1,chr10,91306958,91575243,91355146,91355505,overlap,0
ENSG00000289228.2,L1MEc,L1,chr10,91306958,91575243,91355733,91355754,overlap,0
ENSG00000289228.2,L1MEc,L1,chr10,91306958,91575243,91355796,91356033,overlap,0
ENSG00000289228.2,L1MEc,L1,chr10,91306958,91575243,91356340,91356745,overlap,0
ENSG00000289228.2,L1PA5,L1,chr10,91306958,91575243,91361526,91363406,overlap,0
ENSG00000289228.2,L1PA5,L1,chr10,91306958,91575243,91363405,91366452,overlap,0
ENSG00000289228.2,L1PA4,L1,chr10,91306958,91575243,91370271,91371013,overlap,0
ENSG00000289228.2,L1PA4,L1,chr10,91306958,91575243,91371003,91373237,overlap,0
ENSG00000289228.2,L1MEc,L1,chr10,91306958,91575243,91373969,91374637,overlap,0
ENSG00000289228.2,L1MEc,L1,chr10,91306958,91575243,91374936,91375474,overlap,0
ENSG00000289228.2,L1MEc,L1,chr10,91306958,91575243,91375670,91376251,overlap,0
ENSG00000289228.2,L1MC5,L1,chr10,91306958,91575243,91376562,91376908,overlap,0
ENSG00000289228.2,L1MC5,L1,chr10,91306958,91575243,91377283,91378138,overlap,0
ENSG00000289228.2,L1MC5,L1,chr10,91306958,91575243,91378143,91378400,overlap,0
ENSG00000289228.2,L1PA14,L1,chr10,91306958,91575243,91387875,91389339,overlap,0
ENSG00000289228.2,L1MA9,L1,chr10,91306958,91575243,91395669,91397889,overlap,0
ENSG00000289228.2,L1MA9,L1,chr10,91306958,91575243,91398124,91400155,overlap,0
ENSG00000289228.2,L1MA9,L1,chr10,91306958,91575243,91400374,91401099,overlap,0
ENSG00000289228.2,L1MA9,L1,chr10,91306958,91575243,91401408,91401929,overlap,0
ENSG00000289228.2,L1MA9,L1,chr10,91306958,91575243,91402238,91402540,overlap,0
ENSG00000289228.2,L1MA9,L1,chr10,91306958,91575243,91402586,91402847,overlap,0
ENSG00000289228.2,L1MA9,L1,chr10,91306958,91575243,91403227,91403478,overlap,0
ENSG00000289228.2,L1PA4,L1,chr10,91306958,91575243,91417370,91418055,overlap,0
ENSG00000289228.2,L1MC,L1,chr10,91306958,91575243,91425478,91425910,overlap,0
ENSG00000289228.2,L1ME3G,L1,chr10,91306958,91575243,91425922,91426120,overlap,0
ENSG00000289228.2,L1PA3,L1,chr10,91306958,91575243,91426850,91431931,overlap,0
ENSG00000289228.2,L1ME4b,L1,chr10,91306958,91575243,91433239,91433740,overlap,0
ENSG00000289228.2,L1M6B,L1,chr10,91306958,91575243,91435592,91437027,overlap,0
ENSG00000289228.2,L1PA7,L1,chr10,91306958,91575243,91438091,91441886,overlap,0
ENSG00000289228.2,L1PA7,L1,chr10,91306958,91575243,91441918,91443700,overlap,0
ENSG00000289228.2,L1PA7,L1,chr10,91306958,91575243,91445578,91451529,overlap,0
ENSG00000289228.2,L1MD1,L1,chr10,91306958,91575243,91451985,91452406,overlap,0
ENSG00000289228.2,L1MD1,L1,chr10,91306958,91575243,91452741,91453149,overlap,0
ENSG00000289228.2,L1MD1,L1,chr10,91306958,91575243,91453446,91454569,overlap,0
ENSG00000289228.2,L1PA5,L1,chr10,91306958,91575243,91454574,91456748,overlap,0
ENSG00000289228.2,L1MD1,L1,chr10,91306958,91575243,91456741,91459634,overlap,0
ENSG00000289228.2,L1M5,L1,chr10,91306958,91575243,91462804,91463047,overlap,0
ENSG00000289228.2,L1M5,L1,chr10,91306958,91575243,91463469,91463711,overlap,0
ENSG00000289228.2,L1M5,L1,chr10,91306958,91575243,91463731,91463942,overlap,0
ENSG00000289228.2,L1MC4a,L1,chr10,91306958,91575243,91464840,91465527,overlap,0
ENSG00000289228.2,L1MC,L1,chr10,91306958,91575243,91465521,91466609,overlap,0
ENSG00000289228.2,L1MC2,L1,chr10,91306958,91575243,91466610,91466904,overlap,0
ENSG00000289228.2,L1PA13,L1,chr10,91306958,91575243,91466935,91468754,overlap,0
ENSG00000289228.2,L1PA13,L1,chr10,91306958,91575243,91468957,91470973,overlap,0
ENSG00000289228.2,L1PA13,L1,chr10,91306958,91575243,91471022,91472780,overlap,0
ENSG00000289228.2,L1MEd,L1,chr10,91306958,91575243,91472852,91473521,overlap,0
ENSG00000289228.2,L1MEd,L1,chr10,91306958,91575243,91473946,91474509,overlap,0
ENSG00000289228.2,L1ME4c,L1,chr10,91306958,91575243,91479537,91479601,overlap,0
ENSG00000289228.2,L1M5,L1,chr10,91306958,91575243,91479567,91479788,overlap,0
ENSG00000289228.2,L1MC4,L1,chr10,91306958,91575243,91480408,91480452,overlap,0
ENSG00000289228.2,L1ME4a,L1,chr10,91306958,91575243,91490092,91490232,overlap,0
ENSG00000289228.2,L1ME4c,L1,chr10,91306958,91575243,91490255,91490453,overlap,0
ENSG00000289228.2,L1PA15,L1,chr10,91306958,91575243,91503064,91503294,overlap,0
ENSG00000289228.2,L1PA2,L1,chr10,91306958,91575243,91503263,91509287,overlap,0
ENSG00000289228.2,L1PA15,L1,chr10,91306958,91575243,91509294,91509946,overlap,0
ENSG00000289228.2,L1ME3Cz,L1,chr10,91306958,91575243,91515773,91516219,overlap,0
ENSG00000289228.2,L1ME3Cz,L1,chr10,91306958,91575243,91516234,91516601,overlap,0
ENSG00000289228.2,L1MEd,L1,chr10,91306958,91575243,91517024,91518144,overlap,0
ENSG00000289228.2,L1M5,L1,chr10,91306958,91575243,91521218,91521498,overlap,0
ENSG00000289228.2,L1PA11,L1,chr10,91306958,91575243,91522204,91522388,overlap,0
ENSG00000289228.2,L1PA11,L1,chr10,91306958,91575243,91522705,91523439,overlap,0
ENSG00000289228.2,L1M7,L1,chr10,91306958,91575243,91523641,91523814,overlap,0
ENSG00000289228.2,L1ME3G,L1,chr10,91306958,91575243,91527647,91527791,overlap,0
ENSG00000289228.2,L1PA5,L1,chr10,91306958,91575243,91531179,91535779,overlap,0
ENSG00000289228.2,L1P4,L1,chr10,91306958,91575243,91535845,91535903,overlap,0
ENSG00000289228.2,L1MA6,L1,chr10,91306958,91575243,91535903,91536091,overlap,0
ENSG00000289228.2,L1MA6,L1,chr10,91306958,91575243,91536091,91536179,overlap,0
ENSG00000289228.2,L1ME3A,L1,chr10,91306958,91575243,91538427,91538913,overlap,0
ENSG00000289228.2,L1M7,L1,chr10,91306958,91575243,91543382,91543779,overlap,0
ENSG00000289228.2,L1MC5a,L1,chr10,91306958,91575243,91544350,91544811,overlap,0
ENSG00000289228.2,L1MC5,L1,chr10,91306958,91575243,91545150,91545377,overlap,0
ENSG00000289228.2,L1MC4,L1,chr10,91306958,91575243,91547118,91547699,overlap,0
ENSG00000289228.2,L1ME3G,L1,chr10,91306958,91575243,91554471,91554673,overlap,0
ENSG00000289228.2,L1ME3A,L1,chr10,91306958,91575243,91570810,91570909,overlap,0
ENSG00000289228.2,L1ME3A,L1,chr10,91306958,91575243,91570922,91571489,overlap,0
ENSG00000289228.2,L1ME4a,L1,chr10,91306958,91575243,91576365,91576866,proximal,1122
ENSG00000289228.2,L1ME3G,L1,chr10,91306958,91575243,91580192,91580299,proximal,4949
ENSG00000289228.2,L1MC2,L1,chr10,91306958,91575243,91595338,91595466,proximal,20095
ENSG00000289228.2,L1MC2,L1,chr10,91306958,91575243,91595768,91596396,proximal,20525
ENSG00000289228.2,L1MA5A,L1,chr10,91306958,91575243,91598951,91599246,proximal,23708
ENSG00000289228.2,L1MA1,L1,chr10,91306958,91575243,91606664,91606765,proximal,31421
ENSG00000289228.2,L1PA3,L1,chr10,91306958,91575243,91606757,91607400,proximal,31514
ENSG00000289228.2,L1MA7,L1,chr10,91306958,91575243,91609593,91610383,proximal,34350
ENSG00000289228.2,L1ME3E,L1,chr10,91306958,91575243,91615135,91616930,proximal,39892
ENSG00000289228.2,L1ME3E,L1,chr10,91306958,91575243,91617646,91618621,proximal,42403
ENSG00000289228.2,L1ME3E,L1,chr10,91306958,91575243,91618709,91618816,proximal,43466
ENSG00000289228.2,L1ME3E,L1,chr10,91306958,91575243,91619118,91619247,proximal,43875
ENSG00000289228.2,L1ME3E,L1,chr10,91306958,91575243,91620510,91620928,proximal,45267
ENSG00000289228.2,L1MEg,L1,chr10,91306958,91575243,91621234,91621346,proximal,45991
ENSG00000289228.2,L1MEg,L1,chr10,91306958,91575243,91621441,91622099,proximal,46198
ENSG00000289228.2,L1MEg,L1,chr10,91306958,91575243,91622463,91623006,proximal,47220
ENSG00000289228.2,L1MEg,L1,chr10,91306958,91575243,91623014,91623635,proximal,47771
ENSG00000267082.1,L1MB3,L1,chr19,11203628,11216168,11154087,11154257,proximal,49371
ENSG00000267082.1,L1MB3,L1,chr19,11203628,11216168,11154565,11154903,proximal,48725
ENSG00000267082.1,L1MB3,L1,chr19,11203628,11216168,11157938,11158200,proximal,45428
ENSG00000267082.1,L1MB3,L1,chr19,11203628,11216168,11158512,11158653,proximal,44975
ENSG00000267082.1,L1MB3,L1,chr19,11203628,11216168,11159028,11159066,proximal,44562
ENSG00000267082.1,L1MB3,L1,chr19,11203628,11216168,11159678,11160017,proximal,43611
ENSG00000267082.1,L1ME3A,L1,chr19,11203628,11216168,11160310,11160522,proximal,43106
ENSG00000267082.1,L1ME4a,L1,chr19,11203628,11216168,11160533,11160607,proximal,43021
ENSG00000267082.1,L1MB5,L1,chr19,11203628,11216168,11170415,11170574,proximal,33054
ENSG00000267082.1,L1MB3,L1,chr19,11203628,11216168,11181147,11181236,proximal,22392
ENSG00000267082.1,L1MB3,L1,chr19,11203628,11216168,11181546,11181706,proximal,21922
ENSG00000267082.1,L1MB3,L1,chr19,11203628,11216168,11181839,11181916,proximal,21712
ENSG00000267082.1,L1MB3,L1,chr19,11203628,11216168,11182215,11182253,proximal,21375
ENSG00000267082.1,L1M5,L1,chr19,11203628,11216168,11183058,11183484,proximal,20144
ENSG00000267082.1,L1M5,L1,chr19,11203628,11216168,11185645,11185773,proximal,17855
ENSG00000267082.1,L1M5,L1,chr19,11203628,11216168,11186048,11186105,proximal,17523
ENSG00000267082.1,L1M5,L1,chr19,11203628,11216168,11186717,11186941,proximal,16687
ENSG00000267082.1,L1MA10,L1,chr19,11203628,11216168,11187731,11187806,proximal,15822
ENSG00000267082.1,L1ME5,L1,chr19,11203628,11216168,11188093,11188206,proximal,15422
ENSG00000267082.1,L1PA7,L1,chr19,11203628,11216168,11205204,11205365,overlap,0
ENSG00000267082.1,L1MC5a,L1,chr19,11203628,11216168,11206039,11206273,overlap,0
ENSG00000267082.1,L1MC5a,L1,chr19,11203628,11216168,11206589,11206828,overlap,0
ENSG00000267082.1,L1MEg,L1,chr19,11203628,11216168,11220422,11220822,proximal,4254
